"","SPY","DD","MON","DOW","PX","FCX","ECL","PPG","APD","IP","NEM","NUE","SHW","EMN","MOS","SIAL","FMC","AA","BLL","ARG","IFF","MWV","VMC","SEE","OI","AVY","BMS","CLF","ATI","X","XOM","CVX","SLB","OXY","COP","HAL","APC","PXD","EOG","NOV","APA","COG","WMB","NBL","HES","BHI","MRO","VLO","DVN","FTI","CAM","TSO","RRC","CHK","MUR","SWN","ESV","DNR","EQT","RDC","CNX","NE","NBR","DO","HP","BTU","NFX","WFC","JPM","BAC","C","AXP","AIG","GS","USB","MET","SPG","PNC","COF","PRU","MS","BK","BLK","STT","TRV","ACE","AFL","AMT","BBT","SCHW","ALL","MMC","CME","PSA","CB","AON","BEN","TROW","STI","HCP","PLD","VTR","HCN","FITB","MHFI","EQR","WY","BXP","AVB","MTB","L","IVZ","PGR","RF","HIG","VNO","HST","MCO","NTRS","PFG","LNC","KEY","SLM","XL","UNM","CMA","MAC","LUK","HBAN","PCL","CINF","TMK","ZION","PBCT","HCBK","ETFC","AIV","LM","NDAQ","GE","UTX","UNP","MMM","BA","HON","UPS","CAT","EMR","DHR","CMI","ETN","DE","FDX","LMT","PCP","ITW","CSX","GD","RTN","NSC","NOC","PCAR","WM","GWW","PH","DOV","ROK","IR","TYC","FLR","SWK","COL","PNR","ROP","FAST","KSU","PLL","LUV","EFX","SRCL","RSG","TXT","CHRW","LLL","EXPD","FLS","JEC","MAS","RHI","CTAS","SNA","PWR","JOY","R","IRM","DNB","PBI","AAPL","MSFT","IBM","T","VZ","CSCO","ORCL","QCOM","INTC","EBAY","EMC","ACN","TXN","HPQ","ADP","YHOO","ADBE","GLW","CTSH","DELL","CTL","CCI","AMAT","SYMC","INTU","NTAP","MSI","ADI","MU","SNDK","FIS","WDC","CTXS","FISV","BRCM","PAYX","XRX","APH","XLNX","STX","ALTR","RHT","CA","JNPR","KLAC","LLTC","AKAM","NVDA","MCHP","ADSK","EA","CSC","VRSN","LRCX","HRS","FFIV","BMC","FTR","TSS","JBL","MOLX","FLIR","LSI","TER","JDSU","AMD","PG","KO","WMT","CVS","PEP","MO","CL","MDLZ","COST","KMB","GIS","ADM","KR","SYY","WFM","EL","K","RAI","CAG","HSY","SJM","CLX","STZ","TSN","BEAM","CCE","MKC","AVP","CPB","TAP","MNST","HRL","DUK","SO","NEE","D","EXC","AEP","PPL","PCG","SRE","ED","PEG","FE","EIX","XEL","DTE","ETR","OKE","CNP","NI","WEC","AEE","AES","CMS","SCG","PNW","GAS","POM","TEG","TE","JNJ","PFE","MRK","GILD","AMGN","UNH","BMY","CELG","ESRX","MDT","LLY","BIIB","ABT","BAX","TMO","MCK","AET","CI","ALXN","SYK","BDX","ACT","CAH","REGN","A","ISRG","HUM","BSX","STJ","CERN","ZMH","MYL","ABC","LIFE","PRGO","FRX","DGX","DVA","LH","BCR","WAT","VAR","EW","XRAY","PKI","THC","PDCO","DIS","CMCSA","HD","AMZN","MCD","F","FOXA","TWX","SBUX","PCLN","NKE","LOW","TGT","TJX","YUM","JCI","M","VFC","OMC","BBBY","CCL","AZO","NFLX","COH","MAT","ROST","ORLY","HOG","HOT","GPS","GPC","DLTR","WYNN","SPLS","KSS","KMX","RL","WHR","PVH","MAR","TIF","JWN","BBY","HRB","NWL","IPG","FDO","DRI","FOSL","GME","GCI","PHM","LEN","DHI","HAS","IGT","HAR","URBN","GT","LEG","GRMN","CVC","ANF","JCP","AN"
"SPY",1,0.175304301694211,0.072068824965429,0.146477230334039,0.165262127208715,0.0246684878237011,0.149380860821293,0.185354738833554,0.157081923799753,0.152910809325694,0.002295211358299,0.0824960386800426,0.142619317439224,0.110796811068478,0.0837238517486387,0.173509149489739,0.0964566120160849,0.135796134254196,0.0755204635256041,0.111572651511475,0.0978828713950676,0.135505690881223,0.154492410921092,0.136166973089825,0.0376807099601022,0.0751312337719541,0.154239699469067,0.0334276434319803,0.108985934188548,0.0712257968126268,0.124501153439481,0.0969423165993642,0.0360212696935088,0.0516845686247889,0.0681224065939189,0.0291958428227048,0.0391989289285604,0.0295461651485709,0.0230405847024571,0.015064887635491,0.02498360743307,0.0376412411619179,0.040061051903358,0.0232479063787575,0.0384049786140387,0.0300526280806324,0.0481025577449668,0.0158059017233979,0.0228763682690256,0.0230973574893317,0.014594614741161,0.015707204393546,0.0330552260595805,0.0214521491166385,0.0216652475145383,0.0412454060919503,0.0187307015116698,0.0192994314350619,0.0395845925271865,0.0151307133948162,0.0399118605906688,0.00839601910925335,0.0173748953864613,0.00864688107812356,0.0198779251982951,0.0269041219978754,0.0236078045224319,0.19008722712247,0.224993599641523,0.179189296013579,0.235811566562159,0.231087877300154,0.16609732613148,0.22107718425831,0.164728767906392,0.141085108031941,0.0450024728712513,0.171745230922095,0.164441177283292,0.150937599292468,0.215643420436265,0.167372435798542,0.0276109410503947,0.160972107407829,0.135883972706725,0.0935763903475655,0.0816630300021766,0.0479569609395075,0.197332425908538,0.179748852851835,0.103356135924139,0.106433418988325,0.0368895762617431,0.052862093494948,0.129042706972484,0.0914262942817659,0.205045551036671,0.197290164004965,0.198205855207778,0.0400904623925462,0.050220926027512,0.0428443893850506,0.0521380857649043,0.104025550016482,0.112914332813816,0.0689149029962025,0.148943413648347,0.0312301591913719,0.0412134971403808,0.145319422267478,0.139319727083225,0.0922197330934773,0.11531440197984,0.164202007543565,0.161462681853481,0.0432446334972223,0.0582222751401154,0.075606113544731,0.226079815518264,0.176233566075206,0.188838515088551,0.191323545361224,0.0473232731054106,0.0967078604758589,0.0662726943205144,0.163303717405165,0.0396952190558539,0.106709430726463,0.162653301136227,0.134019764508215,0.163487073212449,0.138204677861041,0.147552825362407,0.0734109301203728,0.0963215082429202,0.154236674314529,0.0509006651653031,0.190659184215378,0.00335336103729745,0.192186300704716,0.152365420367519,0.115174191232119,0.12738442524298,0.136424744631002,0.154962552412589,0.153462507057679,0.145430435860029,0.187634424498498,0.174784567584375,0.131838744998625,0.20172100150205,0.11085029251457,0.128572133834393,0.0394169524945874,0.131563212053997,0.171202281380018,0.0973600608103312,0.0938533252621161,0.0724021295899049,0.105727644922295,0.0772160652727724,0.203292191749518,0.0829606403363593,0.126125776960637,0.159952062720717,0.20239214012049,0.112077879185702,0.16898101431485,0.159650633093137,0.0947922034382039,0.125152141859896,0.100337299271278,0.108477522574891,0.126776613990535,0.123218363227651,0.0858629539313672,0.100608423657943,0.100278456965817,0.115772875548282,0.051165682884716,0.0614716802175475,0.154545375698742,0.14240595201275,0.0836466254954291,0.0985226276262762,0.130943616016124,0.0742634303890209,0.130374861750893,0.114437290963426,0.172445288348089,0.122181490513517,0.0846730574932444,0.0723781156875682,0.121473908101819,0.0490704128385354,0.10773736135733,0.114349869698816,0.0948360088077892,0.167491053177653,0.166489521698081,0.0958874958917069,0.101164906338681,0.169782468746374,0.13198930796229,0.122735232897262,0.154425992745911,0.109302722476622,0.0921679538326658,0.039995098618362,0.134003065134214,0.14323258821078,0.110510007806035,0.122661767012228,0.126022743694804,0.0954311481902317,0.0666042264761713,0.143697137208312,0.0842190930392159,0.0453366265667776,0.109272367577965,0.0711757965565196,0.0707034277512814,0.126306248192705,0.100663432111329,0.127437948543518,0.0829318350737733,0.0796395387833921,0.0944042863930697,0.0741188205335836,0.108361219689103,0.154870639624039,0.119780045875184,0.130980647201137,0.112927972746082,0.103960216176797,0.111523168771525,0.0534668057534139,0.104083365276571,0.0538316744731145,0.114226629012415,0.107100589276868,0.0949767271052501,0.138339148974123,0.0785389152874969,0.101049063193607,0.0894974255989177,0.0970391661615723,0.0724874791537091,0.0934136672223928,0.0960414442852835,0.105412254600632,0.0933846569746394,0.0751182963743885,0.069473662512281,0.0636987418641382,0.0832857261511914,0.122998347564825,0.189296308644799,0.0578980507810185,0.0814923375113371,0.111524893065982,0.136494869983731,0.09062909125655,0.0972561780943996,0.0792037504103964,0.13897888636067,0.0612958593525885,0.076335413873174,0.0538927911667533,0.0576150110415657,0.036693467973572,0.090282417706918,0.0673321471054781,0.0548342790112588,0.061990969786789,0.0676552059535401,0.0873388122329328,0.0654128345377755,0.0456626432966748,0.0666401112504486,0.0393665232486508,0.0735961434873758,0.0621733504107021,0.0503679589470915,0.0301020445175369,0.0329462780300976,0.0467309209445423,0.0220736313504767,0.0511666647366885,0.0613432759839151,0.0462817757235273,0.0871249535978589,0.0250505796898121,0.00150532018996269,0.0582583498282375,0.0438289160038526,0.0561872654793502,0.0598201270560939,0.0684709465712304,0.0563616726297735,0.0670101066826278,0.0799904306744913,0.0874158476550405,0.0704551556737277,0.0693859015789953,0.0700987794623154,0.0444673282927907,0.0430428733916184,0.0747086673592536,0.0479793750617319,0.0501757605018025,0.0549061237455114,0.0496589102443478,0.0502703341777602,0.0523330061870208,0.0794349432539375,0.0446739641120155,0.0973588816437722,0.106437633662233,0.0669081981326611,0.070580002443996,0.0509482083883927,0.0630076533162879,0.0497628602143726,0.0791990531916755,0.122864215246257,0.097643201995578,0.108327652409679,0.113315264263506,0.0629895535762171,0.126115732426903,0.0848129745815717,0.0869702268212849,0.0706646579243046,0.0880244097575882,0.114613103134277,0.0919200771325867,0.0769077421388417,0.151042085727625,0.066844952635167,0.0522975754045625,0.0505630685538507,0.0846719429749456,0.0911241089366947,0.0757594460973808,0.0590797874778178,0.076220411185357,0.0848730684356073,0.14496849861323,0.0375119621995024,0.0484753400490557,0.0428404638244075,0.0597374332370826,0.0693658245392019,0.0813474148154024,0.0459183024339465,0.0412355476933342,0.109873665927475,0.103039736295475,0.0270718257923304,0.0530839009100497,0.0442102539507467,0.0380841887230918,0.069887110025106,0.093801774619187,0.0627781665048256,0.0623265083495317,0.115661714826812,0.102898493299533,0.0462792173882055,0.101909574300382,0.151958708539445,0.13448773430564,0.146987866192812,0.0927605961646075,0.0730417532561606,0.108259762988893,0.0919859376869554,0.120089812996562,0.123300848863583,0.0838762088696259,0.0972752720363572,0.122234192986001,0.110010094660144,0.0780000833791105,0.0662835860574831,0.175241810999889,0.110698207543713,0.0988716606843691,0.154704924933176,0.123973780008066,0.127833932323142,0.0647802995376622,0.03737808075785,0.0826601626448503,0.0505225354394408,0.105770477149688,0.0793833141593267,0.0981010709490864,0.137572438551704,0.0711892667849593,0.163807413497565,0.103593089453686,0.0150440263115,0.111793111180113,0.0465559898894836,0.0830357790044951,0.0667024636240656,0.149039768037174,0.0725668419861562,0.167638624186296,0.114988760209264,0.118656749242369,0.108922268906607,0.0870414849605669,0.0595043648927054,0.0764268670860478,0.0732110612784209,0.0584803553968267,0.0695580705354316,0.0436344878358597,0.107538768580134,0.0976304678544463,0.0791333916135342,0.0930779916896104,0.0706916258273968,0.0601330520546552,0.0904354083964292,0.0798379171305621,0.113418468304196,0.126244098289511,0.0509063813822153,0.0789186070037526,0.0543519851272705,0.0591021509951692,0.0852449214441555
"DD",0.175304301694211,1,0.0493376295655173,0.166501070774391,0.111590479311018,0.0152573493820484,0.100540045771554,0.175833321029127,0.128296004943963,0.128747445300895,4.05818402035961e-05,0.0783444284062349,0.0980797093952916,0.125161703213152,0.0508248591517405,0.106508329693342,0.0897150896192638,0.099425039285323,0.0618050017547163,0.091576908690185,0.0475535200069454,0.0975250369681935,0.0930743195524591,0.0967944731007205,0.0292654806995678,0.0564196157304275,0.136640180821926,0.0240638868638299,0.0720557948881675,0.0633930988868698,0.0685355619757863,0.044558964597624,0.0206705354457493,0.0261734934512894,0.0229072647480049,0.0169654103135975,0.0115916052183881,0.0083808927053062,0.00617897152269664,0.0090232591166963,0.00519517411789612,0.0105437658460399,0.0194155111967157,0.00923376385581629,0.0126929395229066,0.0105518071358285,0.0179471199589817,0.0074749797040438,0.00815387077766158,0.0156054842951019,0.00425917323626602,0.0091080000551988,0.0103288092173133,0.00654233036719233,0.00462328630067049,0.014930204764818,0.00466988111420737,0.00419666469534389,0.0156055388579417,0.00682107978522723,0.0177062078612484,0.00317939952004705,0.00760803279789789,0.0043754560878469,0.00862647271311906,0.0205345826601177,0.00785332009883523,0.0918750287567199,0.101522017777932,0.081162044786471,0.103682457311699,0.093366255081855,0.0796850184258252,0.101989989979913,0.0759791077699789,0.0720130768644252,0.0298231789883685,0.0883840430318911,0.0846943705367249,0.0816709548243111,0.105430081204264,0.0845815878691573,0.0194043350067161,0.0742905066694912,0.0492293069511077,0.0568909946766704,0.0415147814309496,0.0184576612589801,0.0953954061677012,0.0819571449118967,0.0530472329020375,0.0585479733330207,0.0197924650391431,0.0248949397125474,0.0668386415390766,0.0534679156883655,0.0912303615569941,0.094370376162826,0.0975527068638588,0.0234418823772025,0.0301868182255755,0.0264791710686641,0.0351309354474299,0.056695562128812,0.0417863954448469,0.0464371577268872,0.114787432657227,0.0180531239090713,0.0264499257819225,0.0734710684865983,0.0686325930104294,0.0621855690592246,0.0482215479996145,0.0658408249433827,0.0727830835312554,0.0279892679762476,0.0339528307630486,0.0268023568808646,0.0948831874493438,0.0705273497820489,0.102772920132168,0.102316218262205,0.0233960941872116,0.0491552909571701,0.0391825215846334,0.0818017617671076,0.0160801136493467,0.0595371823514301,0.0786882421549173,0.0776851482104069,0.0859323792092902,0.0883914193337946,0.070700031077258,0.0306089498442122,0.0368082734187922,0.0595495748714091,0.0315562669810121,0.0842055537574291,0.00290880772508632,0.0975425177654119,0.0883205001359448,0.0909249003739109,0.0694286893701054,0.0634163715372464,0.102398544689143,0.081655718700218,0.0680497572954188,0.101970580168502,0.100590774992882,0.0647767544183356,0.0927990678644197,0.0599727763310558,0.0584407145850232,0.0223534492853633,0.0615574325497735,0.0913819785484734,0.0631149977281643,0.0535511466473514,0.0325402664472536,0.0838525222057354,0.0342607447905215,0.0893118820267075,0.0571056113715959,0.0935939844581118,0.101601148650116,0.109148427580242,0.0658108458155233,0.103957883065066,0.073702146111287,0.0551263252422731,0.0626210579445964,0.0430106151443365,0.0847045257804026,0.0541606141717795,0.0514829051034675,0.059403935084093,0.05566114688747,0.0636920152721329,0.0478071595445813,0.0356079235887689,0.0242429798603696,0.0924329235809529,0.0615304347655501,0.0336351274500531,0.0464172982145153,0.0677461071436615,0.0415918931053788,0.0575601582045424,0.0582090725137192,0.0812468856736746,0.0768611132751348,0.0453229417754124,0.0359567356270807,0.0609582943588362,0.0272000536540256,0.0529748971820521,0.0739801623189713,0.0334205798961357,0.0788804626388628,0.0763402722059239,0.0513055396079892,0.0463644654611609,0.0670489361489457,0.0652219481727448,0.0610890360196668,0.0555178463491947,0.0483129227191798,0.0422023632946514,0.0140888446408551,0.0502183074808488,0.0636644523125816,0.0640311341194785,0.0509850917387908,0.0716078739330832,0.042550907578125,0.0274880404406113,0.0491419316345646,0.0413737685916093,0.026640708831446,0.049685624277318,0.0408595285295176,0.0445441689356241,0.0609947913946319,0.0427029645357274,0.0550777448143205,0.0367331507015271,0.0293833130941723,0.0459100936480176,0.043000648735637,0.0360860990491384,0.0733690100579002,0.0548261812119689,0.0834510110539711,0.0506498472149788,0.0406922445219581,0.0482434669739234,0.0216668731012602,0.0470083416395264,0.0307169669204312,0.0621454849943173,0.048539110521237,0.0381157122498913,0.0518765883974073,0.0441906510966915,0.0387767369599899,0.0450414705727063,0.052743254563724,0.0292368144408542,0.0521829044964225,0.0455526992528286,0.0517947256172394,0.0428587709728106,0.0332916645896727,0.0583235823249706,0.0370854443460903,0.0354521225459581,0.0493034519237336,0.0771719534962223,0.0305963307177172,0.0350377217713737,0.0502987922171548,0.0707676016354458,0.0279756112674331,0.0380546008668429,0.035757838476263,0.0625341684584389,0.0373881946181982,0.035205901163876,0.0297422850917349,0.0263709572936279,0.0150260188990732,0.0406332667092696,0.0334261640432693,0.0250080811863095,0.0440355236269103,0.0433098993780978,0.0395068902307685,0.0239924278672823,0.0218942832088741,0.0345579970079464,0.0240510623192496,0.0372948383231111,0.0310113670603776,0.0241610613500385,0.00718443507675966,0.0148983549236854,0.0190075815690551,0.0121009862102023,0.018269036009814,0.0298778476971718,0.0131993707094494,0.0463788122533877,0.0236108553224596,0.000645562551979436,0.025983592130205,0.0396960718992649,0.0333854241277263,0.0392363011505435,0.0418702577470412,0.0306010161903562,0.034144604119177,0.0412354466275677,0.0571483573753525,0.0338614099019744,0.0369551281662013,0.0355333997649673,0.0241597557293294,0.0229528103736918,0.0360761276755951,0.031081652545234,0.0279650059585608,0.0242066414779126,0.0278364928073825,0.0394187850033436,0.0346831966802705,0.0355647621013406,0.0302522986148331,0.0434933886319036,0.0464176963129085,0.0287267377749138,0.0441581660454116,0.0225039841847819,0.029494734666321,0.0323268478056661,0.0291252865457287,0.0471816470711338,0.0403134071344527,0.0400556434058767,0.0396523183059776,0.0240768357312718,0.0598444728830666,0.036099229933591,0.030362080806633,0.0349946323877967,0.0342386767323066,0.0414417798964825,0.0347675214876833,0.0316805300358384,0.0659727385086231,0.0294024067741263,0.0202679436534725,0.0281445265023804,0.0318478896296919,0.0353463895251115,0.0285550607861113,0.0298485417209326,0.0264913177271353,0.0384838353108906,0.0643780992050508,0.0171148258616098,0.0165292816010013,0.0163511056003463,0.0204621516430338,0.038497734193881,0.0320228590856478,0.0184504030496422,0.0169738154047873,0.0460390212461174,0.0478000775710366,0.0136236100918364,0.0186246028201372,0.022136419865884,0.0175641317632462,0.0206771958096377,0.0395234379008286,0.0240160288526021,0.0190354800179591,0.0534561891622304,0.0496748790448675,0.0154888677127751,0.0346857152870476,0.0877612070906427,0.0457351318352179,0.0545572480912821,0.0485536554419752,0.0298609146851055,0.0716297106559251,0.048483581680918,0.048959527743272,0.0507931837667363,0.0426393650450063,0.0423809027406767,0.0503332493613277,0.0672995119272367,0.0458998598591205,0.024157977758437,0.0834026950273342,0.0519302045049693,0.0631215199368757,0.0738991073643211,0.0607593818703462,0.0540165611193116,0.0348909568299474,0.0168841473877359,0.0325525002788173,0.0339237963620012,0.0465192336009856,0.0598307307493596,0.0528534769977912,0.0742900409408952,0.0419635238208578,0.0885495712845568,0.0524673526466766,0.00549080121628749,0.0632210061803065,0.0204675800831437,0.0489402035898631,0.0382754451713024,0.0649102881025054,0.044101998070341,0.10228562211171,0.0593863936920778,0.0548981917577038,0.0532965176676609,0.0329555325233927,0.0395366428744823,0.0290392341573679,0.0326096154405331,0.0260024805918821,0.0275052702340748,0.0265704095705928,0.0568007934643886,0.0385946920619671,0.0210475864978394,0.0318217789780358,0.0380290134214727,0.0293996083887546,0.0480986909357913,0.0363045847863907,0.0679078871620363,0.0653694247198237,0.0299494475272088,0.039828752431986,0.0205284957156073,0.0287589783440609,0.0399170241227187
"MON",0.072068824965429,0.0493376295655173,1,0.0587382337036934,0.0446150838478803,0.0211531251048087,0.069087476159876,0.0608700060252498,0.0529099095606407,0.0362888081451102,0.00579931515683385,0.0240967056144521,0.0450717917845707,0.0414146268533347,0.0479588188366472,0.062129803782545,0.0379719448380402,0.0328227141484295,0.0248310397029004,0.0379458967351883,0.0318400585979522,0.0381143316451902,0.0564992079094695,0.0424226443418567,0.00941197135547406,0.0346692006840934,0.0616446889578673,0.0134113961501505,0.0277975730301742,0.0214107794578836,0.0335322277359711,0.026034200378398,0.00804440280395869,0.012995577313058,0.0154853212474974,0.00767414228545927,0.00732613049494864,0.00723405867272593,0.00286282074710651,0.00416592642925588,0.00338394099793597,0.00268288393801227,0.00578995123355557,0.00411110161730159,0.00691202691949777,0.00850076202722113,0.0151612276601599,0.00431201869360669,0.000931595801702397,0.00738687385123858,0.00149542930126051,0.00707701508103787,0.00344367710603431,0.00349118187484659,0.0024565728890218,0.00380456198278189,0.0084913970595406,0.00438955342630214,0.0152465330932709,0.00800140349032675,0.0183315527288569,0.00251932737433788,0.00204710582387847,0.00259017274009271,0.00524004459045204,0.0159797262594061,0.0085894128198694,0.035332070752077,0.0447626378551904,0.0371227996676237,0.0427065780912848,0.0478430190220539,0.0339730586536799,0.0399055996753485,0.0376688444371956,0.0357146316210931,0.0175315036287361,0.0357704225770535,0.0428258029203543,0.0280934668593863,0.0445199745995615,0.0388149489026819,0.013251549324312,0.0459988001553416,0.015610979753257,0.0195408149025469,0.0186489680730773,0.0256181736018039,0.0449493427013248,0.0349865773185831,0.0224065676626838,0.0276909960906861,0.0133005930242718,0.0176485863941248,0.0402132941913969,0.0328159642435003,0.0427080316998927,0.0468019880592806,0.0510058767805869,0.0158603700086494,0.0220203870944345,0.0164010102060788,0.024149807198573,0.0253614844612147,0.0337375772786701,0.0241395615494879,0.0365890068611755,0.0150933421630594,0.0209282716380029,0.0346344233429405,0.0400225867364928,0.0197277809855091,0.0280729294123613,0.0343075006576675,0.0274603103184233,0.0147407692124872,0.0226048398592606,0.0286022745047917,0.0502111273950761,0.0291035426818223,0.0280068111547839,0.0400317253042606,0.0112099425330998,0.0266249678946305,0.028589700708819,0.05564197800027,0.0146720646582445,0.0330011603692041,0.0312473848882761,0.0379340599359452,0.0311018846950137,0.034969609245552,0.0390576149110615,0.0181240821474006,0.030347702665076,0.0329231191768984,0.0217583161273402,0.0385823334712569,0.00311145059887918,0.0326778794660798,0.0385264001984267,0.0326496448995047,0.0300651266252838,0.0332888922753627,0.0395801099980464,0.0397695491305815,0.0439842659770405,0.047011833555493,0.0339255123609867,0.0433131132133502,0.0472590378400103,0.0346775296715323,0.0346148813064464,0.00581449680874768,0.026970955631752,0.0382565862895749,0.0308620518146486,0.0206469329187716,0.0152651931780107,0.0320058624290762,0.00850125879123292,0.0452958705280415,0.0174120095222699,0.0391515471045204,0.0372512108710387,0.0502553833362329,0.0377073917027333,0.0549321997945864,0.0500033651968747,0.0261889995203371,0.0402304174704007,0.0277768878058326,0.0312313554905721,0.039659304045394,0.0322866917044898,0.0228510711657045,0.0298054985307753,0.0224226571777629,0.0228614927326895,0.0147595932771335,0.0210204661380972,0.0346882582317455,0.0306891760682819,0.023986499327146,0.0268249199782758,0.0267091414770546,0.0149082999568176,0.0283648795184562,0.0317834807769986,0.0327565958693042,0.0438864301832388,0.0269935375638475,0.0220426295980038,0.0197344139122447,0.0150943552566224,0.0158381648909585,0.0349815000429807,0.0220892420142577,0.022775111970636,0.0193467235162939,0.00937377847751531,0.0169364027628273,0.0325826023229837,0.0261210642812611,0.0341546627335174,0.0248952219534852,0.0337896320540306,0.0224836217893923,0.0103861756695186,0.0267140112845781,0.0271475733046755,0.0155125596309374,0.0334604749027498,0.033241962182076,0.0162418101757782,0.0234022326490161,0.0225775509406724,0.0128928599810161,0.0105350656158108,0.0246330215057334,0.0203663797516388,0.016257184116219,0.024414115394404,0.0238255870187991,0.0197036943625722,0.019947291122877,0.0170244462161335,0.0270515618989909,0.0138976744848421,0.0215466599303672,0.0394296624280654,0.0210870202681155,0.0283036977078891,0.0165070534086994,0.0226433676625911,0.022361493531139,0.0152803967515365,0.0246441023656392,0.0164464448387603,0.0234622288528802,0.0296601814049861,0.023164328967899,0.0247875995847954,0.0167961763889249,0.020228034001108,0.0252650031911967,0.0170361915634243,0.0163158034856001,0.0300484533149986,0.0345325246256957,0.0216016486458306,0.0238292859537657,0.0195772886611686,0.0277483728822962,0.0228593412799789,0.0309277444071475,0.0194871691787955,0.0414617576259328,0.0104783753577718,0.0188477680801617,0.0319893988422425,0.0264420412196245,0.0212727528016532,0.0192401483427583,0.0137562029425172,0.0223933403824934,0.0141423285331287,0.022470921901667,0.014132889646182,0.0107898709210981,0.0160836280266034,0.013631742276269,0.0231637611607827,0.0123665868413553,0.0247217944032736,0.0213070277574114,0.0187045792628085,0.00912026673361409,0.0152820379747249,0.0141827904795539,0.0298469169447075,0.0241548948656748,0.0193782317381715,0.0187490842448977,0.0130920944045855,0.0101394442214828,0.00811613987191559,0.0114251940913853,0.00898557758269285,0.0274846286580462,0.0175070334348263,0.0151908775632438,0.0169352336282473,0.0040275904588626,0.017886395658916,0.0233075219632896,0.0225508071068861,0.0237353366681906,0.0220480481985358,0.0170863565061128,0.0209172921891206,0.0330243856659997,0.0274991814266461,0.0205627096952556,0.020740503180114,0.0205750561931578,0.0124631345562552,0.0172903037208991,0.0300820012458924,0.0248743968315822,0.0193177441751583,0.0181844137454269,0.0235188075394248,0.0217748214184576,0.0201589730368398,0.02605501191291,0.0192190324326656,0.0225640879340406,0.0254159797129922,0.0303728637915832,0.025117377885696,0.022784114822063,0.0312799838238435,0.0163572929463709,0.0146289133859529,0.0332635548993499,0.0186971830393347,0.0238839258803833,0.0184820429550269,0.0198399948976059,0.0184214108492772,0.017276915463803,0.0333912849975021,0.0187885620484115,0.0207429683651132,0.025302754640955,0.0167450380361021,0.0161660188760379,0.0421547794659175,0.0255694487527505,0.0248607503956921,0.0251591841166492,0.0184491653632559,0.0179780094671988,0.0202748590574388,0.0195850543404219,0.0203909827798508,0.025610798924873,0.0340528700821431,0.013580515647919,0.0260925198801278,0.0151424668529517,0.0070772083906439,0.0255806758879827,0.0205902842838442,0.00996567044614173,0.0178910419769692,0.032829130411743,0.0283654600912642,0.0104901596892236,0.024601120814375,0.0195669865898146,0.021860445394927,0.0124765085722983,0.0323474100289169,0.026153998211068,0.016891166812966,0.0256732283059081,0.0334249343080157,0.0250711897823256,0.0337158034278516,0.0288713866105944,0.0197133063392501,0.0251244334301279,0.0300302251187774,0.0278008298000249,0.0385007833890761,0.0177529063659737,0.0231601076492027,0.0387815243725566,0.0263371128282201,0.0263014757309879,0.0239808639762656,0.0205503855739209,0.0178784403929549,0.0224534416093563,0.0403421642895855,0.0240862036338812,0.0216011012152403,0.0398150377165773,0.0306534448491103,0.0356301306133922,0.013247646842014,0.014185506412671,0.0199224385292358,0.00878092345658529,0.0226815373174294,0.0337590692553556,0.0345929867229487,0.0346472569420677,0.0156174461772618,0.048440146201989,0.0264922647022801,0.00314371003337975,0.0358052514395406,0.00602572760117653,0.0469597600877747,0.0255894409122268,0.0295802327890447,0.0180130152892945,0.0361962811483799,0.0175653803587723,0.0253016645252209,0.0239860049779739,0.0188620714867525,0.013925563437466,0.022728291950649,0.0195741277893104,0.0158105895119519,0.021422681892675,0.00819751083332635,0.0204012382268872,0.0213188902760929,0.0156307888398732,0.0241315426798524,0.0148122763486263,0.0155634220533724,0.0227329763263014,0.0179122040275913,0.0326079629098738,0.037979975146087,0.0198026795901275,0.0124435229866661,0.0122301741604396,0.023648973374363,0.0285928706520585
